Latitude,Longitude,Income Level,Are gut feelings your go-to when making a big decision,Count
43.113502,-123.418068,"$30,000 - $39,999",Openness to Revised Impressions,1
43.113502,-123.418068,"$40,000 - $49,999",Reliance on First Impressions,1
43.11405,-123.529417,"Less than $10,000",Reliance on First Impressions,1
43.114958,-74.344328,"$10,000 - $19,999",Reliance on First Impressions,1
43.11546,-87.991687,"$10,000 - $19,999",Reliance on First Impressions,1
43.11943,-96.96144,"$80,000 - $99,999",Openness to Revised Impressions,1
43.121612,-77.731127,"$20,000 - $29,999",Reliance on First Impressions,1
43.123679,-88.336087,"Less than $10,000",Openness to Revised Impressions,1
43.124825,-71.125879,"$10,000 - $19,999",Reliance on First Impressions,1
43.12944,-102.1021,"$30,000 - $39,999",Reliance on First Impressions,1
43.13026,-96.4542,"$10,000 - $19,999",Reliance on First Impressions,1
43.13026,-96.4542,"$20,000 - $29,999",Openness to Revised Impressions,1
43.13196,-86.15478,"$20,000 - $29,999",Reliance on First Impressions,1
43.132599,-88.743595,"$10,000 - $19,999",Reliance on First Impressions,1
43.13443,-90.7054,Prefer not to say,Openness to Revised Impressions,1
43.135131,-94.983739,"$20,000 - $29,999",Openness to Revised Impressions,1
43.135131,-94.983739,"Less than $10,000",Openness to Revised Impressions,1
43.136269,-89.347319,"$50,000 - $59,999",Reliance on First Impressions,1
43.13867,-79.03893,"Less than $10,000",Openness to Revised Impressions,1
43.14445,-100.90515,"$10,000 - $19,999",Reliance on First Impressions,1
43.147572,-98.527479,"$20,000 - $29,999",Openness to Revised Impressions,1
43.147748,-88.588628,"$30,000 - $39,999",Reliance on First Impressions,1
43.149677,-92.974488,"$30,000 - $39,999",Openness to Revised Impressions,1
43.14972,-97.71757,"$10,000 - $19,999",Reliance on First Impressions,1
43.153105,-78.885611,"$10,000 - $19,999",Openness to Revised Impressions,1
43.15314,-70.80006,"Less than $10,000",Reliance on First Impressions,1
43.154611,-77.624001,"$20,000 - $29,999",Openness to Revised Impressions,1
43.154712,-95.505959,"$20,000 - $29,999",Openness to Revised Impressions,1
43.156195,-115.720455,"$120,000 - $149,999",Openness to Revised Impressions,1
43.157299,-87.913268,"$10,000 - $19,999",Openness to Revised Impressions,1
43.157685,-85.683555,"$10,000 - $19,999",Openness to Revised Impressions,1
43.158425,-92.590545,"Less than $10,000",Openness to Revised Impressions,1
43.16369,-73.07233,"Less than $10,000",Openness to Revised Impressions,1
43.16409,-72.91514,"$10,000 - $19,999",Reliance on First Impressions,1
43.165075,-84.207683,"$20,000 - $29,999",Reliance on First Impressions,1
43.16555,-89.9129,"$50,000 - $59,999",Openness to Revised Impressions,1
43.167785,-70.903221,"$10,000 - $19,999",Openness to Revised Impressions,1
43.167785,-70.903221,"$20,000 - $29,999",Openness to Revised Impressions,1
43.168463,-78.706886,"Less than $10,000",Openness to Revised Impressions,1
43.168758,-91.867666,"$10,000 - $19,999",Openness to Revised Impressions,1
43.170886,-95.792885,"$20,000 - $29,999",Openness to Revised Impressions,1
43.172019,-75.27371,"$10,000 - $19,999",Reliance on First Impressions,1
43.172865,-95.643967,"$60,000 - $69,999",Openness to Revised Impressions,1
43.173612,-77.691577,"Less than $10,000",Reliance on First Impressions,1
43.175423,-91.507751,Prefer not to say,Openness to Revised Impressions,1
43.17698,-84.84639,"$20,000 - $29,999",Openness to Revised Impressions,1
43.17698,-84.84639,"Less than $10,000",Openness to Revised Impressions,1
43.17705,-124.18761,"$30,000 - $39,999",Openness to Revised Impressions,1
43.17705,-124.18761,"Less than $10,000",Openness to Revised Impressions,1
43.177093,-77.554873,"$30,000 - $39,999",Openness to Revised Impressions,1
43.177093,-77.554873,Prefer not to say,Openness to Revised Impressions,1
43.180148,-71.81959,"$10,000 - $19,999",Reliance on First Impressions,1
43.180956,-103.243935,"Less than $10,000",Openness to Revised Impressions,1
43.182171,-77.640175,"Less than $10,000",Reliance on First Impressions,1
43.183871,-86.28538,"$10,000 - $19,999",Reliance on First Impressions,1
43.18388,-88.98844,"Less than $10,000",Openness to Revised Impressions,1
43.18388,-88.98844,Prefer not to say,Openness to Revised Impressions,1
43.185309,-70.603455,"$10,000 - $19,999",Reliance on First Impressions,1
43.185309,-70.603455,"Less than $10,000",Openness to Revised Impressions,1
43.185309,-70.603455,"Less than $10,000",Reliance on First Impressions,1
43.1859,-76.17243,"Less than $10,000",Openness to Revised Impressions,1
43.186085,-96.005794,"$10,000 - $19,999",Reliance on First Impressions,1
43.186085,-96.005794,"$30,000 - $39,999",Openness to Revised Impressions,1
43.18852,-75.712551,"$20,000 - $29,999",Reliance on First Impressions,1
43.18852,-75.712551,"$30,000 - $39,999",Reliance on First Impressions,1
43.189939,-77.603649,Prefer not to say,Openness to Revised Impressions,1
43.191539,-108.009659,"$40,000 - $49,999",Openness to Revised Impressions,1
43.19194,-89.45567,"$10,000 - $19,999",Reliance on First Impressions,1
43.19194,-89.45567,"$70,000 - $79,999",Openness to Revised Impressions,1
43.192403,-89.26288,"Less than $10,000",Openness to Revised Impressions,1
43.195982,-72.300075,"$10,000 - $19,999",Openness to Revised Impressions,1
43.195982,-72.300075,"Less than $10,000",Reliance on First Impressions,1
43.19665,-90.56485,"Less than $10,000",Openness to Revised Impressions,1
43.197902,-84.730738,"Less than $10,000",Reliance on First Impressions,1
43.19802,-94.736878,"Less than $10,000",Reliance on First Impressions,1
43.204648,-84.494123,"$30,000 - $39,999",Reliance on First Impressions,1
43.20596,-85.968106,"Less than $10,000",Openness to Revised Impressions,1
43.207783,-89.34178,"Less than $10,000",Openness to Revised Impressions,1
43.20886,-75.383365,"Less than $10,000",Openness to Revised Impressions,1
43.210384,-77.053517,"$40,000 - $49,999",Reliance on First Impressions,1
43.213615,-72.196758,"$10,000 - $19,999",Reliance on First Impressions,1
43.2165,-123.34174,"Less than $10,000",Openness to Revised Impressions,1
43.21652,-121.7828,"Less than $10,000",Reliance on First Impressions,1
43.219959,-94.309997,"$10,000 - $19,999",Openness to Revised Impressions,1
43.219959,-94.309997,"$50,000 - $59,999",Reliance on First Impressions,1
43.220573,-91.034135,"Less than $10,000",Openness to Revised Impressions,1
43.221476,-77.308614,"$10,000 - $19,999",Reliance on First Impressions,1
43.222648,-112.442253,"$20,000 - $29,999",Reliance on First Impressions,1
43.22286,-71.33201,"Less than $10,000",Openness to Revised Impressions,1
43.22329,-93.79244,"$20,000 - $29,999",Openness to Revised Impressions,1
43.225966,-73.348736,"Less than $10,000",Reliance on First Impressions,1
43.228101,-72.787995,Prefer not to say,Reliance on First Impressions,1
43.23526,-102.47072,"Less than $10,000",Openness to Revised Impressions,2
43.235369,-77.137642,"Less than $10,000",Openness to Revised Impressions,1
43.235402,-85.191444,"$10,000 - $19,999",Openness to Revised Impressions,1
43.237044,-84.288736,"$20,000 - $29,999",Openness to Revised Impressions,1
43.237691,-86.254186,Prefer not to say,Openness to Revised Impressions,1
43.238248,-76.752077,"$70,000 - $79,999",Reliance on First Impressions,1
43.241336,-94.384458,"$10,000 - $19,999",Reliance on First Impressions,1
43.241336,-94.384458,"Less than $10,000",Openness to Revised Impressions,1
43.241475,-90.265197,"$10,000 - $19,999",Reliance on First Impressions,1
43.241475,-90.265197,"$40,000 - $49,999",Reliance on First Impressions,1
43.242049,-88.009823,"$20,000 - $29,999",Openness to Revised Impressions,1
43.242602,-82.918819,"Less than $10,000",Reliance on First Impressions,2
43.244356,-75.166319,"$60,000 - $69,999",Openness to Revised Impressions,1
43.244454,-78.988325,"Less than $10,000",Openness to Revised Impressions,1
43.24451,-75.93353,"$10,000 - $19,999",Reliance on First Impressions,1
43.246918,-124.231068,"Less than $10,000",Openness to Revised Impressions,1
43.24777,-89.34373,"$20,000 - $29,999",Reliance on First Impressions,1
43.24846,-97.923502,"Less than $10,000",Reliance on First Impressions,1
43.251263,-98.736404,"$10,000 - $19,999",Reliance on First Impressions,1
43.2548,-73.09872,"Less than $10,000",Openness to Revised Impressions,1
43.257819,-77.735079,"Less than $10,000",Openness to Revised Impressions,1
43.258337,-76.6292,"$10,000 - $19,999",Openness to Revised Impressions,1
43.26175,-70.86534,"$10,000 - $19,999",Reliance on First Impressions,1
43.2644,-93.41826,"Less than $10,000",Openness to Revised Impressions,1
43.26498,-90.95846,"$50,000 - $59,999",Openness to Revised Impressions,1
43.266223,-74.228535,"$50,000 - $59,999",Reliance on First Impressions,1
43.26855,-70.86213,"$10,000 - $19,999",Openness to Revised Impressions,1
43.26915,-102.33535,"$10,000 - $19,999",Reliance on First Impressions,1
43.269667,-90.83178,"$10,000 - $19,999",Reliance on First Impressions,1
43.271433,-75.04774,"Less than $10,000",Openness to Revised Impressions,1
43.272182,-85.854471,"$30,000 - $39,999",Reliance on First Impressions,1
43.272502,-96.983494,"$10,000 - $19,999",Reliance on First Impressions,1
43.273266,-75.301263,"Less than $10,000",Reliance on First Impressions,1
43.276341,-70.597752,"Less than $10,000",Reliance on First Impressions,1
43.276444,-88.715408,"Less than $10,000",Reliance on First Impressions,1
43.278943,-97.141677,"Less than $10,000",Openness to Revised Impressions,1
43.28012,-123.35369,"$10,000 - $19,999",Openness to Revised Impressions,1
43.28108,-101.92922,"$80,000 - $99,999",Reliance on First Impressions,1
43.281654,-71.659523,"$10,000 - $19,999",Reliance on First Impressions,1
43.28298,-83.178182,"$10,000 - $19,999",Openness to Revised Impressions,1
43.284183,-97.718224,"Less than $10,000",Reliance on First Impressions,2
43.286024,-77.684264,"$10,000 - $19,999",Openness to Revised Impressions,1
43.286024,-77.684264,"$10,000 - $19,999",Reliance on First Impressions,1
43.286024,-77.684264,"$20,000 - $29,999",Reliance on First Impressions,2
43.286024,-77.684264,"$30,000 - $39,999",Openness to Revised Impressions,1
43.286024,-77.684264,"Less than $10,000",Openness to Revised Impressions,1
43.286024,-77.684264,"Less than $10,000",Reliance on First Impressions,1
43.286024,-77.684264,Prefer not to say,Reliance on First Impressions,2
43.28904,-72.47592,"$10,000 - $19,999",Reliance on First Impressions,1
43.289809,-88.533958,"$30,000 - $39,999",Reliance on First Impressions,1
43.290614,-98.178372,"Less than $10,000",Reliance on First Impressions,1
43.292364,-97.278318,"Less than $10,000",Openness to Revised Impressions,1
43.293776,-90.022327,"$30,000 - $39,999",Reliance on First Impressions,1
43.293776,-90.022327,"Less than $10,000",Openness to Revised Impressions,1
43.295208,-86.278985,"Less than $10,000",Reliance on First Impressions,1
43.295493,-86.468853,"Less than $10,000",Openness to Revised Impressions,1
43.296535,-92.3868,"$10,000 - $19,999",Reliance on First Impressions,1
43.298098,-96.856021,"$10,000 - $19,999",Reliance on First Impressions,1
43.30045,-115.05118,"$10,000 - $19,999",Openness to Revised Impressions,1
43.301697,-96.244934,"$20,000 - $29,999",Openness to Revised Impressions,1
43.30368,-75.61685,"$40,000 - $49,999",Reliance on First Impressions,1
43.305156,-75.150183,"$10,000 - $19,999",Openness to Revised Impressions,1
43.30519,-112.18303,"Less than $10,000",Openness to Revised Impressions,1
43.31229,-75.12183,"$30,000 - $39,999",Openness to Revised Impressions,1
43.31281,-94.560669,"Less than $10,000",Reliance on First Impressions,3
43.313814,-78.736907,"$10,000 - $19,999",Reliance on First Impressions,1
43.314186,-103.528353,"$10,000 - $19,999",Openness to Revised Impressions,1
43.314186,-103.528353,"Less than $10,000",Reliance on First Impressions,1
43.31526,-90.92874,"$10,000 - $19,999",Reliance on First Impressions,1
43.31547,-112.16442,"Less than $10,000",Openness to Revised Impressions,1
43.319219,-91.054678,"$60,000 - $69,999",Reliance on First Impressions,1
43.32118,-76.57883,"$30,000 - $39,999",Openness to Revised Impressions,1
43.321475,-88.004033,"$10,000 - $19,999",Reliance on First Impressions,1
43.323306,-111.782152,"Less than $10,000",Openness to Revised Impressions,2
43.3234,-73.83373,"$30,000 - $39,999",Reliance on First Impressions,1
43.32373,-123.02395,"$10,000 - $19,999",Openness to Revised Impressions,1
43.324058,-78.049928,"$10,000 - $19,999",Openness to Revised Impressions,1
43.32413,-101.04102,"$10,000 - $19,999",Openness to Revised Impressions,1
43.324241,-70.940177,"$10,000 - $19,999",Reliance on First Impressions,1
43.326734,-71.028427,"$10,000 - $19,999",Openness to Revised Impressions,1
43.326734,-71.028427,"$20,000 - $29,999",Reliance on First Impressions,1
43.326734,-71.028427,"Less than $10,000",Reliance on First Impressions,1
43.32684,-78.830681,"Less than $10,000",Openness to Revised Impressions,1
43.327417,-88.260878,"$20,000 - $29,999",Openness to Revised Impressions,1
43.328996,-76.711915,"Less than $10,000",Reliance on First Impressions,1
43.33021,-76.260803,"$10,000 - $19,999",Reliance on First Impressions,1
43.33021,-76.260803,"$20,000 - $29,999",Reliance on First Impressions,1
43.33021,-76.260803,"Less than $10,000",Openness to Revised Impressions,1
43.330523,-88.603032,"$20,000 - $29,999",Openness to Revised Impressions,1
43.33397,-71.29284,"$10,000 - $19,999",Reliance on First Impressions,1
43.335882,-78.728636,"$10,000 - $19,999",Reliance on First Impressions,1
43.335882,-78.728636,"$40,000 - $49,999",Openness to Revised Impressions,1
43.335882,-78.728636,"Less than $10,000",Openness to Revised Impressions,1
43.339068,-75.341898,"$20,000 - $29,999",Openness to Revised Impressions,1
43.340626,-70.753996,"$40,000 - $49,999",Reliance on First Impressions,1
43.341035,-98.398964,Prefer not to say,Openness to Revised Impressions,1
43.341666,-75.221046,"Less than $10,000",Reliance on First Impressions,1
43.34407,-114.94923,"$10,000 - $19,999",Reliance on First Impressions,1
43.345209,-95.988879,"Less than $10,000",Openness to Revised Impressions,1
43.348369,-77.045288,"$20,000 - $29,999",Openness to Revised Impressions,1
43.35159,-82.670835,"Less than $10,000",Openness to Revised Impressions,1
43.353565,-93.3832,"$80,000 - $99,999",Openness to Revised Impressions,1
43.353565,-93.3832,Prefer not to say,Openness to Revised Impressions,1
43.356518,-84.497138,"Less than $10,000",Openness to Revised Impressions,1
43.356518,-84.497138,"Less than $10,000",Reliance on First Impressions,1
43.35652,-121.05389,"$10,000 - $19,999",Openness to Revised Impressions,1
43.35652,-121.05389,"Less than $10,000",Openness to Revised Impressions,1
43.35666,-92.189287,"$20,000 - $29,999",Openness to Revised Impressions,1
43.357539,-83.002816,"Less than $10,000",Openness to Revised Impressions,1
43.357616,-88.319032,"$20,000 - $29,999",Openness to Revised Impressions,1
43.36222,-100.38624,"$10,000 - $19,999",Reliance on First Impressions,1
43.362321,-108.699805,Prefer not to say,Openness to Revised Impressions,1
43.36296,-88.581515,"$30,000 - $39,999",Openness to Revised Impressions,1
43.363931,-84.836198,"Less than $10,000",Reliance on First Impressions,2
43.364531,-89.66396,"$10,000 - $19,999",Reliance on First Impressions,1
43.365345,-71.934059,"Less than $10,000",Reliance on First Impressions,1
43.365658,-70.604379,"Less than $10,000",Reliance on First Impressions,1
43.366148,-90.430225,"Less than $10,000",Reliance on First Impressions,1
43.36691,-95.13583,"$10,000 - $19,999",Openness to Revised Impressions,1
43.36691,-95.13583,"$10,000 - $19,999",Reliance on First Impressions,1
43.368419,-114.686706,"$20,000 - $29,999",Reliance on First Impressions,1
43.368419,-114.686706,"Less than $10,000",Reliance on First Impressions,1
43.369373,-73.331692,"Less than $10,000",Openness to Revised Impressions,1
43.369813,-90.808363,"Less than $10,000",Reliance on First Impressions,3
43.374676,-82.858995,"Less than $10,000",Reliance on First Impressions,1
